id,raceid,racetype,racetypeid,ballotorder,candidateid,description,delegatecount,electiondate,electtotal,electwon,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
floridaofficial-160001-12005,160001,Republican Primary,Republican Primary,997755,floridaofficial-69783,,,,,,,Adam,,,,Putnam,,,FALSE,,Governor,Republican Party,floridaofficial-69783,,44,1,44,12005,Bay,,,,Florida,FL,,,8317,0.43302,
floridaofficial-160001-12005,160001,Republican Primary,Republican Primary,997756,floridaofficial-69828,,,,,,,Bob,,,,White,,,FALSE,,Governor,Republican Party,floridaofficial-69828,,44,1,44,12005,Bay,,,,Florida,FL,,,228,0.011871,
floridaofficial-160001-12007,160001,Republican Primary,Republican Primary,997757,floridaofficial-69791,,,,,,,Don,,,,Baldauf,,,FALSE,,Governor,Republican Party,floridaofficial-69791,,14,1,14,12007,Bradford,,,,Florida,FL,,,18,0.0052493,
floridaofficial-160001-12007,160001,Republican Primary,Republican Primary,997758,floridaofficial-70276,,,,,,,Ron,,,,DeSantis,,,FALSE,,Governor,Republican Party,floridaofficial-70276,,14,1,14,12007,Bradford,,,,Florida,FL,,,1515,0.44182,
floridaofficial-160001-12007,160001,Republican Primary,Republican Primary,997759,floridaofficial-69578,,,,,,,Timothy,,,,Devine,,,FALSE,,Governor,Republican Party,floridaofficial-69578,,14,1,14,12007,Bradford,,,,Florida,FL,,,22,0.0064159,
floridaofficial-160001-12007,160001,Republican Primary,Republican Primary,997760,floridaofficial-72545,,,,,,,Bob,,,,Langford,,,FALSE,,Governor,Republican Party,floridaofficial-72545,,14,1,14,12007,Bradford,,,,Florida,FL,,,48,0.013998,
floridaofficial-160001-12007,160001,Republican Primary,Republican Primary,997761,floridaofficial-70102,,,,,,,John,,,,Mercadante,,,FALSE,,Governor,Republican Party,floridaofficial-70102,,14,1,14,12007,Bradford,,,,Florida,FL,,,13,0.0037912,
floridaofficial-160001-12007,160001,Republican Primary,Republican Primary,997762,floridaofficial-69731,,,,,,,Bruce,,,,Nathan,,,FALSE,,Governor,Republican Party,floridaofficial-69731,,14,1,14,12007,Bradford,,,,Florida,FL,,,18,0.0052493,
floridaofficial-160001-12007,160001,Republican Primary,Republican Primary,997763,floridaofficial-69783,,,,,,,Adam,,,,Putnam,,,FALSE,,Governor,Republican Party,floridaofficial-69783,,14,1,14,12007,Bradford,,,,Florida,FL,,,1756,0.51210,
floridaofficial-160001-12007,160001,Republican Primary,Republican Primary,997764,floridaofficial-69828,,,,,,,Bob,,,,White,,,FALSE,,Governor,Republican Party,floridaofficial-69828,,14,1,14,12007,Bradford,,,,Florida,FL,,,39,0.011374,
floridaofficial-160001-12009,160001,Republican Primary,Republican Primary,997765,floridaofficial-69791,,,,,,,Don,,,,Baldauf,,,FALSE,,Governor,Republican Party,floridaofficial-69791,,174,1,174,12009,Brevard,,,,Florida,FL,,,482,0.0069202,
floridaofficial-160001-12009,160001,Republican Primary,Republican Primary,997766,floridaofficial-70276,,,,,,,Ron,,,,DeSantis,,,FALSE,,Governor,Republican Party,floridaofficial-70276,,174,1,174,12009,Brevard,,,,Florida,FL,,,40666,0.58385,
floridaofficial-160001-12009,160001,Republican Primary,Republican Primary,997767,floridaofficial-69578,,,,,,,Timothy,,,,Devine,,,FALSE,,Governor,Republican Party,floridaofficial-69578,,174,1,174,12009,Brevard,,,,Florida,FL,,,684,0.0098204,
floridaofficial-160001-12009,160001,Republican Primary,Republican Primary,997768,floridaofficial-72545,,,,,,,Bob,,,,Langford,,,FALSE,,Governor,Republican Party,floridaofficial-72545,,174,1,174,12009,Brevard,,,,Florida,FL,,,659,0.0094615,
floridaofficial-160001-12009,160001,Republican Primary,Republican Primary,997769,floridaofficial-70102,,,,,,,John,,,,Mercadante,,,FALSE,,Governor,Republican Party,floridaofficial-70102,,174,1,174,12009,Brevard,,,,Florida,FL,,,439,0.0063029,
floridaofficial-160001-12009,160001,Republican Primary,Republican Primary,997770,floridaofficial-69731,,,,,,,Bruce,,,,Nathan,,,FALSE,,Governor,Republican Party,floridaofficial-69731,,174,1,174,12009,Brevard,,,,Florida,FL,,,580,0.0083272,
floridaofficial-160001-12009,160001,Republican Primary,Republican Primary,997771,floridaofficial-69783,,,,,,,Adam,,,,Putnam,,,FALSE,,Governor,Republican Party,floridaofficial-69783,,174,1,174,12009,Brevard,,,,Florida,FL,,,24342,0.34949,
floridaofficial-160001-12009,160001,Republican Primary,Republican Primary,997772,floridaofficial-69828,,,,,,,Bob,,,,White,,,FALSE,,Governor,Republican Party,floridaofficial-69828,,174,1,174,12009,Brevard,,,,Florida,FL,,,1799,0.025829,
floridaofficial-160001-12011,160001,Republican Primary,Republican Primary,997773,floridaofficial-69791,,,,,,,Don,,,,Baldauf,,,FALSE,,Governor,Republican Party,floridaofficial-69791,,577,1,577,12011,Broward,,,,Florida,FL,,,883,0.014750,
floridaofficial-160001-12011,160001,Republican Primary,Republican Primary,997774,floridaofficial-70276,,,,,,,Ron,,,,DeSantis,,,FALSE,,Governor,Republican Party,floridaofficial-70276,,577,1,577,12011,Broward,,,,Florida,FL,,,41737,0.69721,
floridaofficial-160001-12011,160001,Republican Primary,Republican Primary,997775,floridaofficial-69578,,,,,,,Timothy,,,,Devine,,,FALSE,,Governor,Republican Party,floridaofficial-69578,,577,1,577,12011,Broward,,,,Florida,FL,,,1346,0.022485,
floridaofficial-160001-12011,160001,Republican Primary,Republican Primary,997776,floridaofficial-72545,,,,,,,Bob,,,,Langford,,,FALSE,,Governor,Republican Party,floridaofficial-72545,,577,1,577,12011,Broward,,,,Florida,FL,,,1179,0.019695,
floridaofficial-160001-12011,160001,Republican Primary,Republican Primary,997777,floridaofficial-70102,,,,,,,John,,,,Mercadante,,,FALSE,,Governor,Republican Party,floridaofficial-70102,,577,1,577,12011,Broward,,,,Florida,FL,,,786,0.013130,
floridaofficial-160001-12011,160001,Republican Primary,Republican Primary,997778,floridaofficial-69731,,,,,,,Bruce,,,,Nathan,,,FALSE,,Governor,Republican Party,floridaofficial-69731,,577,1,577,12011,Broward,,,,Florida,FL,,,917,0.015318,
floridaofficial-160001-12011,160001,Republican Primary,Republican Primary,997779,floridaofficial-69783,,,,,,,Adam,,,,Putnam,,,FALSE,,Governor,Republican Party,floridaofficial-69783,,577,1,577,12011,Broward,,,,Florida,FL,,,11183,0.18681,
floridaofficial-160001-12011,160001,Republican Primary,Republican Primary,997780,floridaofficial-69828,,,,,,,Bob,,,,White,,,FALSE,,Governor,Republican Party,floridaofficial-69828,,577,1,577,12011,Broward,,,,Florida,FL,,,1832,0.030603,
floridaofficial-160001-12013,160001,Republican Primary,Republican Primary,997781,floridaofficial-69791,,,,,,,Don,,,,Baldauf,,,FALSE,,Governor,Republican Party,floridaofficial-69791,,11,1,11,12013,Calhoun,,,,Florida,FL,,,6,0.0060362,
floridaofficial-160001-12013,160001,Republican Primary,Republican Primary,997782,floridaofficial-70276,,,,,,,Ron,,,,DeSantis,,,FALSE,,Governor,Republican Party,floridaofficial-70276,,11,1,11,12013,Calhoun,,,,Florida,FL,,,447,0.44970,
floridaofficial-160001-12013,160001,Republican Primary,Republican Primary,997783,floridaofficial-69578,,,,,,,Timothy,,,,Devine,,,FALSE,,Governor,Republican Party,floridaofficial-69578,,11,1,11,12013,Calhoun,,,,Florida,FL,,,3,0.0030181,
floridaofficial-160001-12013,160001,Republican Primary,Republican Primary,997784,floridaofficial-72545,,,,,,,Bob,,,,Langford,,,FALSE,,Governor,Republican Party,floridaofficial-72545,,11,1,11,12013,Calhoun,,,,Florida,FL,,,11,0.011066,
floridaofficial-160001-12013,160001,Republican Primary,Republican Primary,997785,floridaofficial-70102,,,,,,,John,,,,Mercadante,,,FALSE,,Governor,Republican Party,floridaofficial-70102,,11,1,11,12013,Calhoun,,,,Florida,FL,,,2,0.0020121,
floridaofficial-160001-12013,160001,Republican Primary,Republican Primary,997786,floridaofficial-69731,,,,,,,Bruce,,,,Nathan,,,FALSE,,Governor,Republican Party,floridaofficial-69731,,11,1,11,12013,Calhoun,,,,Florida,FL,,,10,0.010060,
floridaofficial-160001-12013,160001,Republican Primary,Republican Primary,997787,floridaofficial-69783,,,,,,,Adam,,,,Putnam,,,FALSE,,Governor,Republican Party,floridaofficial-69783,,11,1,11,12013,Calhoun,,,,Florida,FL,,,496,0.49899,
floridaofficial-160001-12013,160001,Republican Primary,Republican Primary,997788,floridaofficial-69828,,,,,,,Bob,,,,White,,,FALSE,,Governor,Republican Party,floridaofficial-69828,,11,1,11,12013,Calhoun,,,,Florida,FL,,,19,0.019115,
floridaofficial-160001-12015,160001,Republican Primary,Republican Primary,997789,floridaofficial-69791,,,,,,,Don,,,,Baldauf,,,FALSE,,Governor,Republican Party,floridaofficial-69791,,67,1,67,12015,Charlotte,,,,Florida,FL,,,177,0.0087085,
floridaofficial-160001-12015,160001,Republican Primary,Republican Primary,997790,floridaofficial-70276,,,,,,,Ron,,,,DeSantis,,,FALSE,,Governor,Republican Party,floridaofficial-70276,,67,1,67,12015,Charlotte,,,,Florida,FL,,,12635,0.62165,
floridaofficial-160001-12015,160001,Republican Primary,Republican Primary,997791,floridaofficial-69578,,,,,,,Timothy,,,,Devine,,,FALSE,,Governor,Republican Party,floridaofficial-69578,,67,1,67,12015,Charlotte,,,,Florida,FL,,,309,0.015203,
floridaofficial-160001-12015,160001,Republican Primary,Republican Primary,997792,floridaofficial-72545,,,,,,,Bob,,,,Langford,,,FALSE,,Governor,Republican Party,floridaofficial-72545,,67,1,67,12015,Charlotte,,,,Florida,FL,,,281,0.013825,
floridaofficial-160001-12015,160001,Republican Primary,Republican Primary,997793,floridaofficial-70102,,,,,,,John,,,,Mercadante,,,FALSE,,Governor,Republican Party,floridaofficial-70102,,67,1,67,12015,Charlotte,,,,Florida,FL,,,112,0.0055105,
floridaofficial-160001-12015,160001,Republican Primary,Republican Primary,997794,floridaofficial-69731,,,,,,,Bruce,,,,Nathan,,,FALSE,,Governor,Republican Party,floridaofficial-69731,,67,1,67,12015,Charlotte,,,,Florida,FL,,,269,0.013235,
floridaofficial-160001-12015,160001,Republican Primary,Republican Primary,997795,floridaofficial-69783,,,,,,,Adam,,,,Putnam,,,FALSE,,Governor,Republican Party,floridaofficial-69783,,67,1,67,12015,Charlotte,,,,Florida,FL,,,6047,0.29752,
floridaofficial-160001-12015,160001,Republican Primary,Republican Primary,997796,floridaofficial-69828,,,,,,,Bob,,,,White,,,FALSE,,Governor,Republican Party,floridaofficial-69828,,67,1,67,12015,Charlotte,,,,Florida,FL,,,495,0.024354,
floridaofficial-160001-12017,160001,Republican Primary,Republican Primary,997797,floridaofficial-69791,,,,,,,Don,,,,Baldauf,,,FALSE,,Governor,Republican Party,floridaofficial-69791,,31,1,31,12017,Citrus,,,,Florida,FL,,,184,0.0079592,
floridaofficial-160001-12017,160001,Republican Primary,Republican Primary,997798,floridaofficial-70276,,,,,,,Ron,,,,DeSantis,,,FALSE,,Governor,Republican Party,floridaofficial-70276,,31,1,31,12017,Citrus,,,,Florida,FL,,,12635,0.54654,
floridaofficial-160001-12017,160001,Republican Primary,Republican Primary,997799,floridaofficial-69578,,,,,,,Timothy,,,,Devine,,,FALSE,,Governor,Republican Party,floridaofficial-69578,,31,1,31,12017,Citrus,,,,Florida,FL,,,244,0.010555,
floridaofficial-160001-12017,160001,Republican Primary,Republican Primary,997800,floridaofficial-72545,,,,,,,Bob,,,,Langford,,,FALSE,,Governor,Republican Party,floridaofficial-72545,,31,1,31,12017,Citrus,,,,Florida,FL,,,253,0.010944,
floridaofficial-160001-12017,160001,Republican Primary,Republican Primary,997801,floridaofficial-70102,,,,,,,John,,,,Mercadante,,,FALSE,,Governor,Republican Party,floridaofficial-70102,,31,1,31,12017,Citrus,,,,Florida,FL,,,95,0.0041094,
floridaofficial-160001-12017,160001,Republican Primary,Republican Primary,997802,floridaofficial-69731,,,,,,,Bruce,,,,Nathan,,,FALSE,,Governor,Republican Party,floridaofficial-69731,,31,1,31,12017,Citrus,,,,Florida,FL,,,146,0.0063154,
floridaofficial-160001-12017,160001,Republican Primary,Republican Primary,997803,floridaofficial-69783,,,,,,,Adam,,,,Putnam,,,FALSE,,Governor,Republican Party,floridaofficial-69783,,31,1,31,12017,Citrus,,,,Florida,FL,,,9147,0.39567,
floridaofficial-160001-12017,160001,Republican Primary,Republican Primary,997804,floridaofficial-69828,,,,,,,Bob,,,,White,,,FALSE,,Governor,Republican Party,floridaofficial-69828,,31,1,31,12017,Citrus,,,,Florida,FL,,,414,0.017908,
floridaofficial-160001-12019,160001,Republican Primary,Republican Primary,997805,floridaofficial-69791,,,,,,,Don,,,,Baldauf,,,FALSE,,Governor,Republican Party,floridaofficial-69791,,47,1,47,12019,Clay,,,,Florida,FL,,,175,0.0061750,
floridaofficial-160001-12019,160001,Republican Primary,Republican Primary,997806,floridaofficial-70276,,,,,,,Ron,,,,DeSantis,,,FALSE,,Governor,Republican Party,floridaofficial-70276,,47,1,47,12019,Clay,,,,Florida,FL,,,16639,0.58712,
floridaofficial-160001-12019,160001,Republican Primary,Republican Primary,997807,floridaofficial-69578,,,,,,,Timothy,,,,Devine,,,FALSE,,Governor,Republican Party,floridaofficial-69578,,47,1,47,12019,Clay,,,,Florida,FL,,,321,0.011327,
floridaofficial-160001-12019,160001,Republican Primary,Republican Primary,997808,floridaofficial-72545,,,,,,,Bob,,,,Langford,,,FALSE,,Governor,Republican Party,floridaofficial-72545,,47,1,47,12019,Clay,,,,Florida,FL,,,328,0.011574,
floridaofficial-160001-12019,160001,Republican Primary,Republican Primary,997809,floridaofficial-70102,,,,,,,John,,,,Mercadante,,,FALSE,,Governor,Republican Party,floridaofficial-70102,,47,1,47,12019,Clay,,,,Florida,FL,,,121,0.0042696,
floridaofficial-160001-12019,160001,Republican Primary,Republican Primary,997810,floridaofficial-69731,,,,,,,Bruce,,,,Nathan,,,FALSE,,Governor,Republican Party,floridaofficial-69731,,47,1,47,12019,Clay,,,,Florida,FL,,,215,0.0075865,
floridaofficial-160001-12019,160001,Republican Primary,Republican Primary,997811,floridaofficial-69783,,,,,,,Adam,,,,Putnam,,,FALSE,,Governor,Republican Party,floridaofficial-69783,,47,1,47,12019,Clay,,,,Florida,FL,,,10084,0.35582,
floridaofficial-160001-12019,160001,Republican Primary,Republican Primary,997812,floridaofficial-69828,,,,,,,Bob,,,,White,,,FALSE,,Governor,Republican Party,floridaofficial-69828,,47,1,47,12019,Clay,,,,Florida,FL,,,457,0.016126,
floridaofficial-160001-12021,160001,Republican Primary,Republican Primary,997813,floridaofficial-69791,,,,,,,Don,,,,Baldauf,,,FALSE,,Governor,Republican Party,floridaofficial-69791,,59,1,59,12021,Collier,,,,Florida,FL,,,329,0.0076302,
floridaofficial-160001-12021,160001,Republican Primary,Republican Primary,997814,floridaofficial-70276,,,,,,,Ron,,,,DeSantis,,,FALSE,,Governor,Republican Party,floridaofficial-70276,,59,1,59,12021,Collier,,,,Florida,FL,,,30434,0.70583,
floridaofficial-160001-12021,160001,Republican Primary,Republican Primary,997815,floridaofficial-69578,,,,,,,Timothy,,,,Devine,,,FALSE,,Governor,Republican Party,floridaofficial-69578,,59,1,59,12021,Collier,,,,Florida,FL,,,688,0.015956,
floridaofficial-160001-12021,160001,Republican Primary,Republican Primary,997816,floridaofficial-72545,,,,,,,Bob,,,,Langford,,,FALSE,,Governor,Republican Party,floridaofficial-72545,,59,1,59,12021,Collier,,,,Florida,FL,,,672,0.015585,
floridaofficial-160001-12021,160001,Republican Primary,Republican Primary,997817,floridaofficial-70102,,,,,,,John,,,,Mercadante,,,FALSE,,Governor,Republican Party,floridaofficial-70102,,59,1,59,12021,Collier,,,,Florida,FL,,,282,0.0065402,
floridaofficial-160001-12021,160001,Republican Primary,Republican Primary,997818,floridaofficial-69731,,,,,,,Bruce,,,,Nathan,,,FALSE,,Governor,Republican Party,floridaofficial-69731,,59,1,59,12021,Collier,,,,Florida,FL,,,334,0.0077462,
floridaofficial-160001-12021,160001,Republican Primary,Republican Primary,997819,floridaofficial-69783,,,,,,,Adam,,,,Putnam,,,FALSE,,Governor,Republican Party,floridaofficial-69783,,59,1,59,12021,Collier,,,,Florida,FL,,,9557,0.22165,
floridaofficial-160001-12021,160001,Republican Primary,Republican Primary,997820,floridaofficial-69828,,,,,,,Bob,,,,White,,,FALSE,,Governor,Republican Party,floridaofficial-69828,,59,1,59,12021,Collier,,,,Florida,FL,,,822,0.019064,
floridaofficial-160001-12023,160001,Republican Primary,Republican Primary,997821,floridaofficial-69791,,,,,,,Don,,,,Baldauf,,,FALSE,,Governor,Republican Party,floridaofficial-69791,,22,1,22,12023,Columbia,,,,Florida,FL,,,52,0.0070442,
floridaofficial-160001-12023,160001,Republican Primary,Republican Primary,997822,floridaofficial-70276,,,,,,,Ron,,,,DeSantis,,,FALSE,,Governor,Republican Party,floridaofficial-70276,,22,1,22,12023,Columbia,,,,Florida,FL,,,3429,0.46451,
floridaofficial-160001-12023,160001,Republican Primary,Republican Primary,997823,floridaofficial-69578,,,,,,,Timothy,,,,Devine,,,FALSE,,Governor,Republican Party,floridaofficial-69578,,22,1,22,12023,Columbia,,,,Florida,FL,,,63,0.0085343,
floridaofficial-160001-12023,160001,Republican Primary,Republican Primary,997824,floridaofficial-72545,,,,,,,Bob,,,,Langford,,,FALSE,,Governor,Republican Party,floridaofficial-72545,,22,1,22,12023,Columbia,,,,Florida,FL,,,64,0.0086697,
floridaofficial-160001-12023,160001,Republican Primary,Republican Primary,997825,floridaofficial-70102,,,,,,,John,,,,Mercadante,,,FALSE,,Governor,Republican Party,floridaofficial-70102,,22,1,22,12023,Columbia,,,,Florida,FL,,,31,0.0041994,
floridaofficial-160001-12023,160001,Republican Primary,Republican Primary,997826,floridaofficial-69731,,,,,,,Bruce,,,,Nathan,,,FALSE,,Governor,Republican Party,floridaofficial-69731,,22,1,22,12023,Columbia,,,,Florida,FL,,,50,0.0067732,
floridaofficial-160001-12023,160001,Republican Primary,Republican Primary,997827,floridaofficial-69783,,,,,,,Adam,,,,Putnam,,,FALSE,,Governor,Republican Party,floridaofficial-69783,,22,1,22,12023,Columbia,,,,Florida,FL,,,3561,0.48239,
floridaofficial-160001-12023,160001,Republican Primary,Republican Primary,997828,floridaofficial-69828,,,,,,,Bob,,,,White,,,FALSE,,Governor,Republican Party,floridaofficial-69828,,22,1,22,12023,Columbia,,,,Florida,FL,,,132,0.017881,
floridaofficial-160001-12027,160001,Republican Primary,Republican Primary,997829,floridaofficial-69791,,,,,,,Don,,,,Baldauf,,,FALSE,,Governor,Republican Party,floridaofficial-69791,,15,1,15,12027,Desoto,,,,Florida,FL,,,6,0.0030272,
floridaofficial-160001-12027,160001,Republican Primary,Republican Primary,997830,floridaofficial-70276,,,,,,,Ron,,,,DeSantis,,,FALSE,,Governor,Republican Party,floridaofficial-70276,,15,1,15,12027,Desoto,,,,Florida,FL,,,767,0.38698,
floridaofficial-160001-12027,160001,Republican Primary,Republican Primary,997831,floridaofficial-69578,,,,,,,Timothy,,,,Devine,,,FALSE,,Governor,Republican Party,floridaofficial-69578,,15,1,15,12027,Desoto,,,,Florida,FL,,,20,0.010091,
